SpeciesId;BreedId;PetType;Name;Icon;BaseHealth;BasePower;BaseSpeed;Level25Health;Level25Power;Level25Speed
549 ;21 ;Critter;Yellow-Bellied Marmot;inv_pet_prairiedog;8.4;8.4;8.9;1465 ;273 ;289 
549 ;22 ;Critter;Yellow-Bellied Marmot;inv_pet_prairiedog;8.9;8.4;8.4;1546 ;273 ;273 
550 ;3 ;Critter;Highlands Mouse;inv_pet_mouse;8.5;8;9;1481 ;260 ;293 
550 ;5 ;Critter;Highlands Mouse;inv_pet_mouse;8;7.5;10.5;1400 ;244 ;341 
550 ;10 ;Critter;Highlands Mouse;inv_pet_mouse;8.4;8.4;8.9;1465 ;273 ;289 
550 ;11 ;Critter;Highlands Mouse;inv_pet_mouse;8.4;7.9;9.4;1465 ;257 ;305 
550 ;12 ;Critter;Highlands Mouse;inv_pet_mouse;8.9;7.9;8.9;1546 ;257 ;289 
550 ;13 ;Critter;Highlands Mouse;inv_pet_mouse;8.5;8;9;1481 ;260 ;293 
550 ;15 ;Critter;Highlands Mouse;inv_pet_mouse;8;7.5;10.5;1400 ;244 ;341 
550 ;20 ;Critter;Highlands Mouse;inv_pet_mouse;8.4;8.4;8.9;1465 ;273 ;289 
550 ;21 ;Critter;Highlands Mouse;inv_pet_mouse;8.4;7.9;9.4;1465 ;257 ;305 
550 ;22 ;Critter;Highlands Mouse;inv_pet_mouse;8.9;7.9;8.9;1546 ;257 ;289 
552 ;3 ;Magic;Twilight Fiendling;spell_shadow_shadowfiend;8;9;8.5;1400 ;293 ;276 
552 ;4 ;Magic;Twilight Fiendling;spell_shadow_shadowfiend;7.5;10.5;8;1319 ;341 ;260 
552 ;6 ;Magic;Twilight Fiendling;spell_shadow_shadowfiend;9.5;8.5;8;1644 ;276 ;260 
552 ;7 ;Magic;Twilight Fiendling;spell_shadow_shadowfiend;8.4;9.4;8;1465 ;305 ;260 
552 ;11 ;Magic;Twilight Fiendling;spell_shadow_shadowfiend;7.9;8.9;8.9;1384 ;289 ;289 
552 ;13 ;Magic;Twilight Fiendling;spell_shadow_shadowfiend;8;9;8.5;1400 ;293 ;276 
552 ;14 ;Magic;Twilight Fiendling;spell_shadow_shadowfiend;7.5;10.5;8;1319 ;341 ;260 
552 ;16 ;Magic;Twilight Fiendling;spell_shadow_shadowfiend;9.5;8.5;8;1644 ;276 ;260 
552 ;17 ;Magic;Twilight Fiendling;spell_shadow_shadowfiend;8.4;9.4;8;1465 ;305 ;260 
552 ;21 ;Magic;Twilight Fiendling;spell_shadow_shadowfiend;7.9;8.9;8.9;1384 ;289 ;289 
553 ;3 ;Critter;Stowaway Rat;inv_misc_monstertail_03;8.5;8;9;1481 ;260 ;293 
553 ;5 ;Critter;Stowaway Rat;inv_misc_monstertail_03;8;7.5;10.5;1400 ;244 ;341 
553 ;10 ;Critter;Stowaway Rat;inv_misc_monstertail_03;8.4;8.4;8.9;1465 ;273 ;289 
553 ;11 ;Critter;Stowaway Rat;inv_misc_monstertail_03;8.4;7.9;9.4;1465 ;257 ;305 
553 ;12 ;Critter;Stowaway Rat;inv_misc_monstertail_03;8.9;7.9;8.9;1546 ;257 ;289 
553 ;13 ;Critter;Stowaway Rat;inv_misc_monstertail_03;8.5;8;9;1481 ;260 ;293 
553 ;15 ;Critter;Stowaway Rat;inv_misc_monstertail_03;8;7.5;10.5;1400 ;244 ;341 
553 ;20 ;Critter;Stowaway Rat;inv_misc_monstertail_03;8.4;8.4;8.9;1465 ;273 ;289 
553 ;21 ;Critter;Stowaway Rat;inv_misc_monstertail_03;8.4;7.9;9.4;1465 ;257 ;305 
553 ;22 ;Critter;Stowaway Rat;inv_misc_monstertail_03;8.9;7.9;8.9;1546 ;257 ;289 
554 ;3 ;Elemental;Crimson Shale Hatchling;inv_misc_qirajicrystal_02;8;9;8.5;1400 ;293 ;276 
554 ;7 ;Elemental;Crimson Shale Hatchling;inv_misc_qirajicrystal_02;8.4;9.4;8;1465 ;305 ;260 
554 ;9 ;Elemental;Crimson Shale Hatchling;inv_misc_qirajicrystal_02;8.4;8.5;8.9;1465 ;276 ;289 
555 ;5 ;Critter;Deepholm Cockroach;inv_pet_cockroach;8.5;7;10.5;1481 ;228 ;341 
555 ;6 ;Critter;Deepholm Cockroach;inv_pet_cockroach;10.5;7;8.5;1806 ;228 ;276 
555 ;7 ;Critter;Deepholm Cockroach;inv_pet_cockroach;9.4;7.9;8.5;1628 ;257 ;276 
555 ;9 ;Critter;Deepholm Cockroach;inv_pet_cockroach;9.4;7;9.4;1628 ;228 ;305 
555 ;15 ;Critter;Deepholm Cockroach;inv_pet_cockroach;8.5;7;10.5;1481 ;228 ;341 
555 ;16 ;Critter;Deepholm Cockroach;inv_pet_cockroach;10.5;7;8.5;1806 ;228 ;276 
555 ;17 ;Critter;Deepholm Cockroach;inv_pet_cockroach;9.4;7.9;8.5;1628 ;257 ;276 
555 ;19 ;Critter;Deepholm Cockroach;inv_pet_cockroach;9.4;7;9.4;1628 ;228 ;305 
556 ;6 ;Critter;Crystal Beetle;inv_inscription_pigment_bug04;9.5;8.5;8;1644 ;276 ;260 
556 ;9 ;Critter;Crystal Beetle;inv_inscription_pigment_bug04;8.4;8.5;8.9;1465 ;276 ;289 
556 ;12 ;Critter;Crystal Beetle;inv_inscription_pigment_bug04;8.4;8.9;8.4;1465 ;289 ;273 
556 ;16 ;Critter;Crystal Beetle;inv_inscription_pigment_bug04;9.5;8.5;8;1644 ;276 ;260 
556 ;19 ;Critter;Crystal Beetle;inv_inscription_pigment_bug04;8.4;8.5;8.9;1465 ;276 ;289 
556 ;22 ;Critter;Crystal Beetle;inv_inscription_pigment_bug04;8.4;8.9;8.4;1465 ;289 ;273 
557 ;4 ;Dragonkin;Nether Faerie Dragon;inv_egg_06;7.5;10.5;8;1319 ;341 ;260 
557 ;5 ;Dragonkin;Nether Faerie Dragon;inv_egg_06;7.5;8.5;10;1319 ;276 ;325 
557 ;7 ;Dragonkin;Nether Faerie Dragon;inv_egg_06;8.4;9.4;8;1465 ;305 ;260 
557 ;10 ;Dragonkin;Nether Faerie Dragon;inv_egg_06;7.9;9.4;8.4;1384 ;305 ;273 
557 ;11 ;Dragonkin;Nether Faerie Dragon;inv_egg_06;7.9;8.9;8.9;1384 ;289 ;289 
557 ;14 ;Dragonkin;Nether Faerie Dragon;inv_egg_06;7.5;10.5;8;1319 ;341 ;260 
557 ;15 ;Dragonkin;Nether Faerie Dragon;inv_egg_06;7.5;8.5;10;1319 ;276 ;325 
557 ;17 ;Dragonkin;Nether Faerie Dragon;inv_egg_06;8.4;9.4;8;1465 ;305 ;260 
557 ;20 ;Dragonkin;Nether Faerie Dragon;inv_egg_06;7.9;9.4;8.4;1384 ;305 ;273 
557 ;21 ;Dragonkin;Nether Faerie Dragon;inv_egg_06;7.9;8.9;8.9;1384 ;289 ;289 
558 ;8 ;Beast;Arctic Fox Kit;inv_misc_foxkit_white;8;8.9;8.9;1400 ;289 ;289 
558 ;18 ;Beast;Arctic Fox Kit;inv_misc_foxkit_white;8;8.9;8.9;1400 ;289 ;289 
559 ;4 ;Elemental;Crimson Geode;inv_misc_qirajicrystal_02;7.5;11;7.5;1319 ;358 ;244 
559 ;6 ;Elemental;Crimson Geode;inv_misc_qirajicrystal_02;9.5;9;7.5;1644 ;293 ;244 
559 ;7 ;Elemental;Crimson Geode;inv_misc_qirajicrystal_02;8.4;9.9;7.5;1465 ;322 ;244 
559 ;9 ;Elemental;Crimson Geode;inv_misc_qirajicrystal_02;8.4;9;8.4;1465 ;293 ;273 
560 ;3 ;Flying;Sea Gull;inv_misc_seagullpet_01;9;8;8.5;1563 ;260 ;276 
560 ;5 ;Flying;Sea Gull;inv_misc_seagullpet_01;8.5;7.5;10;1481 ;244 ;325 
560 ;10 ;Flying;Sea Gull;inv_misc_seagullpet_01;8.9;8.4;8.4;1546 ;273 ;273 
560 ;13 ;Flying;Sea Gull;inv_misc_seagullpet_01;9;8;8.5;1563 ;260 ;276 
560 ;15 ;Flying;Sea Gull;inv_misc_seagullpet_01;8.5;7.5;10;1481 ;244 ;325 
560 ;20 ;Flying;Sea Gull;inv_misc_seagullpet_01;8.9;8.4;8.4;1546 ;273 ;273 
562 ;3 ;Beast;Coral Adder;ability_hunter_snaketrap;8;8.5;9;1400 ;276 ;293 
562 ;5 ;Beast;Coral Adder;ability_hunter_snaketrap;7.5;8;10.5;1319 ;260 ;341 
562 ;8 ;Beast;Coral Adder;ability_hunter_snaketrap;7.5;8.9;9.4;1319 ;289 ;305 
562 ;13 ;Beast;Coral Adder;ability_hunter_snaketrap;8;8.5;9;1400 ;276 ;293 
562 ;15 ;Beast;Coral Adder;ability_hunter_snaketrap;7.5;8;10.5;1319 ;260 ;341 
562 ;18 ;Beast;Coral Adder;ability_hunter_snaketrap;7.5;8.9;9.4;1319 ;289 ;305 
564 ;3 ;Aquatic;Emerald Turtle;inv_misc_fish_turtle_02;10;8;7.5;1725 ;260 ;244 
564 ;6 ;Aquatic;Emerald Turtle;inv_misc_fish_turtle_02;11.5;7.5;7;1969 ;244 ;228 
564 ;12 ;Aquatic;Emerald Turtle;inv_misc_fish_turtle_02;10.4;7.9;7.4;1790 ;257 ;241 
564 ;13 ;Aquatic;Emerald Turtle;inv_misc_fish_turtle_02;10;8;7.5;1725 ;260 ;244 
564 ;16 ;Aquatic;Emerald Turtle;inv_misc_fish_turtle_02;11.5;7.5;7;1969 ;244 ;228 
564 ;22 ;Aquatic;Emerald Turtle;inv_misc_fish_turtle_02;10.4;7.9;7.4;1790 ;257 ;241 
565 ;3 ;Aquatic;Jungle Darter;spell_shaman_hex;9;8;8.5;1563 ;260 ;276 
565 ;12 ;Aquatic;Jungle Darter;spell_shaman_hex;9.4;7.9;8.4;1628 ;257 ;273 
565 ;13 ;Aquatic;Jungle Darter;spell_shaman_hex;9;8;8.5;1563 ;260 ;276 
565 ;22 ;Aquatic;Jungle Darter;spell_shaman_hex;9.4;7.9;8.4;1628 ;257 ;273 
566 ;3 ;Aquatic;Mirror Strider;inv_pet_waterstrider;8;8;9.5;1400 ;260 ;309 
566 ;9 ;Aquatic;Mirror Strider;inv_pet_waterstrider;8.4;7.5;9.9;1465 ;244 ;322 
566 ;12 ;Aquatic;Mirror Strider;inv_pet_waterstrider;8.4;7.9;9.4;1465 ;257 ;306 
566 ;13 ;Aquatic;Mirror Strider;inv_pet_waterstrider;8;8;9.5;1400 ;260 ;309 
566 ;19 ;Aquatic;Mirror Strider;inv_pet_waterstrider;8.4;7.5;9.9;1465 ;244 ;322 
566 ;22 ;Aquatic;Mirror Strider;inv_pet_waterstrider;8.4;7.9;9.4;1465 ;257 ;306 
567 ;5 ;Beast;Temple Snake;ability_hunter_snaketrap;7.5;8;10.5;1319 ;260 ;341 
567 ;10 ;Beast;Temple Snake;ability_hunter_snaketrap;7.9;8.9;8.9;1384 ;289 ;289 
567 ;15 ;Beast;Temple Snake;ability_hunter_snaketrap;7.5;8;10.5;1319 ;260 ;341 
567 ;20 ;Beast;Temple Snake;ability_hunter_snaketrap;7.9;8.9;8.9;1384 ;289 ;289 
568 ;3 ;Critter;Silkbead Snail;trade_archaeology_fossil_snailshell;10;9;6.5;1725 ;293 ;211 
568 ;9 ;Critter;Silkbead Snail;trade_archaeology_fossil_snailshell;10.4;8.5;6.9;1790 ;276 ;224 
568 ;13 ;Critter;Silkbead Snail;trade_archaeology_fossil_snailshell;10;9;6.5;1725 ;293 ;211 
568 ;19 ;Critter;Silkbead Snail;trade_archaeology_fossil_snailshell;10.4;8.5;6.9;1790 ;276 ;224 
569 ;3 ;Aquatic;Garden Frog;spell_shaman_hex;9;8;8.5;1563 ;260 ;276 
569 ;12 ;Aquatic;Garden Frog;spell_shaman_hex;9.4;7.9;8.4;1628 ;257 ;273 
569 ;13 ;Aquatic;Garden Frog;spell_shaman_hex;9;8;8.5;1563 ;260 ;276 
569 ;22 ;Aquatic;Garden Frog;spell_shaman_hex;9.4;7.9;8.4;1628 ;257 ;273 
570 ;3 ;Critter;Masked Tanuki;inv_pet_raccoon;8.5;8.5;8.5;1481 ;276 ;276 
570 ;10 ;Critter;Masked Tanuki;inv_pet_raccoon;8.4;8.9;8.4;1465 ;289 ;273 
570 ;13 ;Critter;Masked Tanuki;inv_pet_raccoon;8.5;8.5;8.5;1481 ;276 ;276 
570 ;20 ;Critter;Masked Tanuki;inv_pet_raccoon;8.4;8.9;8.4;1465 ;289 ;273 
571 ;3 ;Beast;Grove Viper;ability_hunter_snaketrap;8;8.5;9;1400 ;276 ;293 
571 ;5 ;Beast;Grove Viper;ability_hunter_snaketrap;7.5;8;10.5;1319 ;260 ;341 
571 ;13 ;Beast;Grove Viper;ability_hunter_snaketrap;8;8.5;9;1400 ;276 ;293 
571 ;15 ;Beast;Grove Viper;ability_hunter_snaketrap;7.5;8;10.5;1319 ;260 ;341 
572 ;4 ;Aquatic;Spirebound Crab;ability_hunter_pet_crab;8.5;10;7.5;1481 ;325 ;244 
572 ;6 ;Aquatic;Spirebound Crab;ability_hunter_pet_crab;10.5;8;7.5;1806 ;260 ;244 
572 ;14 ;Aquatic;Spirebound Crab;ability_hunter_pet_crab;8.5;10;7.5;1481 ;325 ;244 
572 ;16 ;Aquatic;Spirebound Crab;ability_hunter_pet_crab;10.5;8;7.5;1806 ;260 ;244 
573 ;3 ;Flying;Sandy Petrel;inv_misc_seagullpet_01;9.5;7.5;8.5;1644 ;244 ;276 
573 ;5 ;Flying;Sandy Petrel;inv_misc_seagullpet_01;9;7;10;1563 ;228 ;325 
573 ;10 ;Flying;Sandy Petrel;inv_misc_seagullpet_01;9.4;7.9;8.4;1628 ;257 ;273 
573 ;11 ;Flying;Sandy Petrel;inv_misc_seagullpet_01;9.4;7.4;8.9;1628 ;241 ;289 
573 ;13 ;Flying;Sandy Petrel;inv_misc_seagullpet_01;9.5;7.5;8.5;1644 ;244 ;276 
573 ;15 ;Flying;Sandy Petrel;inv_misc_seagullpet_01;9;7;10;1563 ;228 ;325 
573 ;20 ;Flying;Sandy Petrel;inv_misc_seagullpet_01;9.4;7.9;8.4;1628 ;257 ;273 
573 ;21 ;Flying;Sandy Petrel;inv_misc_seagullpet_01;9.4;7.4;8.9;1628 ;241 ;289 
626 ;4 ;Flying;Bat;ability_hunter_pet_bat;7.5;10;8.5;1319 ;325 ;276 
626 ;5 ;Flying;Bat;ability_hunter_pet_bat;7.5;8;10.5;1319 ;260 ;341 
626 ;7 ;Flying;Bat;ability_hunter_pet_bat;8.4;8.9;8.5;1465 ;289 ;276 
626 ;8 ;Flying;Bat;ability_hunter_pet_bat;7.5;8.9;9.4;1319 ;289 ;305 
626 ;10 ;Flying;Bat;ability_hunter_pet_bat;7.9;8.9;8.9;1384 ;289 ;289 
626 ;11 ;Flying;Bat;ability_hunter_pet_bat;7.9;8.4;9.4;1384 ;273 ;305 
626 ;14 ;Flying;Bat;ability_hunter_pet_bat;7.5;10;8.5;1319 ;325 ;276 
626 ;15 ;Flying;Bat;ability_hunter_pet_bat;7.5;8;10.5;1319 ;260 ;341 
626 ;17 ;Flying;Bat;ability_hunter_pet_bat;8.4;8.9;8.5;1465 ;289 ;276 
626 ;18 ;Flying;Bat;ability_hunter_pet_bat;7.5;8.9;9.4;1319 ;289 ;305 
626 ;20 ;Flying;Bat;ability_hunter_pet_bat;7.9;8.9;8.9;1384 ;289 ;289 
626 ;21 ;Flying;Bat;ability_hunter_pet_bat;7.9;8.4;9.4;1384 ;273 ;305 
627 ;7 ;Undead;Infected Squirrel;inv_pet_diseasedsquirrel;9.4;9.4;7;1628 ;305 ;228 
627 ;10 ;Undead;Infected Squirrel;inv_pet_diseasedsquirrel;8.9;9.4;7.4;1546 ;305 ;241 
627 ;17 ;Undead;Infected Squirrel;inv_pet_diseasedsquirrel;9.4;9.4;7;1628 ;305 ;228 
627 ;20 ;Undead;Infected Squirrel;inv_pet_diseasedsquirrel;8.9;9.4;7.4;1546 ;305 ;241 
628 ;3 ;Undead;Infected Fawn;ability_creature_poison_02;9;8.5;8;1563 ;276 ;260 
628 ;10 ;Undead;Infected Fawn;ability_creature_poison_02;8.9;8.9;7.9;1546 ;289 ;257 
628 ;13 ;Undead;Infected Fawn;ability_creature_poison_02;9;8.5;8;1563 ;276 ;260 
628 ;20 ;Undead;Infected Fawn;ability_creature_poison_02;8.9;8.9;7.9;1546 ;289 ;257 
629 ;3 ;Aquatic;Shore Crawler;ability_hunter_pet_crab;9;8.5;8;1563 ;276 ;260 
629 ;4 ;Aquatic;Shore Crawler;ability_hunter_pet_crab;8.5;10;7.5;1481 ;325 ;244 
629 ;7 ;Aquatic;Shore Crawler;ability_hunter_pet_crab;9.4;8.9;7.5;1628 ;289 ;244 
629 ;13 ;Aquatic;Shore Crawler;ability_hunter_pet_crab;9;8.5;8;1563 ;276 ;260 
629 ;14 ;Aquatic;Shore Crawler;ability_hunter_pet_crab;8.5;10;7.5;1481 ;325 ;244 
629 ;17 ;Aquatic;Shore Crawler;ability_hunter_pet_crab;9.4;8.9;7.5;1628 ;289 ;244 
630 ;3 ;Flying;Gilnean Raven;inv_feather_02;8.5;8.5;8.5;1481 ;276 ;276 
630 ;5 ;Flying;Gilnean Raven;inv_feather_02;8;8;10;1400 ;260 ;325 
630 ;8 ;Flying;Gilnean Raven;inv_feather_02;8;8.9;8.9;1400 ;289 ;289 
630 ;10 ;Flying;Gilnean Raven;inv_feather_02;8.4;8.9;8.4;1465 ;289 ;273 
630 ;13 ;Flying;Gilnean Raven;inv_feather_02;8.5;8.5;8.5;1481 ;276 ;276 
630 ;15 ;Flying;Gilnean Raven;inv_feather_02;8;8;10;1400 ;260 ;325 
630 ;18 ;Flying;Gilnean Raven;inv_feather_02;8;8.9;8.9;1400 ;289 ;289 
630 ;20 ;Flying;Gilnean Raven;inv_feather_02;8.4;8.9;8.4;1465 ;289 ;273 
631 ;7 ;Beast;Emerald Boa;ability_hunter_snaketrap;8.4;8.9;8.5;1465 ;289 ;276 
631 ;9 ;Beast;Emerald Boa;ability_hunter_snaketrap;8.4;8;9.4;1465 ;260 ;305 
631 ;17 ;Beast;Emerald Boa;ability_hunter_snaketrap;8.4;8.9;8.5;1465 ;289 ;276 
631 ;19 ;Beast;Emerald Boa;ability_hunter_snaketrap;8.4;8;9.4;1465 ;260 ;305 
632 ;3 ;Beast;Ash Lizard;trade_archaeology_trolllizardfootcharm;8;8.5;9;1400 ;276 ;293 
632 ;10 ;Beast;Ash Lizard;trade_archaeology_trolllizardfootcharm;7.9;8.9;8.9;1384 ;289 ;289 
632 ;13 ;Beast;Ash Lizard;trade_archaeology_trolllizardfootcharm;8;8.5;9;1400 ;276 ;293 
632 ;20 ;Beast;Ash Lizard;trade_archaeology_trolllizardfootcharm;7.9;8.9;8.9;1384 ;289 ;289 
633 ;3 ;Critter;Mountain Skunk;inv_misc_volatileshadow;8.5;8.5;8.5;1481 ;276 ;276 
633 ;7 ;Critter;Mountain Skunk;inv_misc_volatileshadow;8.9;8.9;8;1546 ;289 ;260 
633 ;9 ;Critter;Mountain Skunk;inv_misc_volatileshadow;8.9;8;8.9;1546 ;260 ;289 
633 ;12 ;Critter;Mountain Skunk;inv_misc_volatileshadow;8.9;8.4;8.4;1546 ;273 ;273 
633 ;13 ;Critter;Mountain Skunk;inv_misc_volatileshadow;8.5;8.5;8.5;1481 ;276 ;276 
633 ;17 ;Critter;Mountain Skunk;inv_misc_volatileshadow;8.9;8.9;8;1546 ;289 ;260 
633 ;19 ;Critter;Mountain Skunk;inv_misc_volatileshadow;8.9;8;8.9;1546 ;260 ;289 
633 ;22 ;Critter;Mountain Skunk;inv_misc_volatileshadow;8.9;8.4;8.4;1546 ;273 ;273 
634 ;9 ;Beast;Crystal Spider;ability_hunter_pet_spider;7.9;8.5;9.4;1384 ;276 ;305 
634 ;13 ;Beast;Crystal Spider;ability_hunter_pet_spider;7.5;9;9;1319 ;293 ;293 
634 ;19 ;Beast;Crystal Spider;ability_hunter_pet_spider;7.9;8.5;9.4;1384 ;276 ;305 
635 ;3 ;Beast;Adder;ability_hunter_snaketrap;8;8.5;9;1400 ;276 ;293 
635 ;8 ;Beast;Adder;ability_hunter_snaketrap;7.5;8.9;9.4;1319 ;289 ;305 
635 ;10 ;Beast;Adder;ability_hunter_snaketrap;7.9;8.9;8.9;1384 ;289 ;289 
635 ;13 ;Beast;Adder;ability_hunter_snaketrap;8;8.5;9;1400 ;276 ;293 
635 ;18 ;Beast;Adder;ability_hunter_snaketrap;7.5;8.9;9.4;1319 ;289 ;305 
635 ;20 ;Beast;Adder;ability_hunter_snaketrap;7.9;8.9;8.9;1384 ;289 ;289 
637 ;11 ;Beast;Skittering Cavern Crawler;ability_hunter_pet_spider;8.4;8.4;8.9;1465 ;273 ;289 
637 ;13 ;Beast;Skittering Cavern Crawler;ability_hunter_pet_spider;8.5;8.5;8.5;1481 ;276 ;276 
637 ;15 ;Beast;Skittering Cavern Crawler;ability_hunter_pet_spider;8;8;10;1400 ;260 ;325 
638 ;5 ;Critter;Nether Roach;inv_pet_cockroach;8.5;7;10.5;1481 ;228 ;341 
638 ;6 ;Critter;Nether Roach;inv_pet_cockroach;10.5;7;8.5;1806 ;228 ;276 
638 ;7 ;Critter;Nether Roach;inv_pet_cockroach;9.4;7.9;8.5;1628 ;257 ;276 
638 ;9 ;Critter;Nether Roach;inv_pet_cockroach;9.4;7;9.4;1628 ;228 ;305 
638 ;15 ;Critter;Nether Roach;inv_pet_cockroach;8.5;7;10.5;1481 ;228 ;341 
638 ;16 ;Critter;Nether Roach;inv_pet_cockroach;10.5;7;8.5;1806 ;228 ;276 
638 ;17 ;Critter;Nether Roach;inv_pet_cockroach;9.4;7.9;8.5;1628 ;257 ;276 
638 ;19 ;Critter;Nether Roach;inv_pet_cockroach;9.4;7;9.4;1628 ;228 ;305 
639 ;3 ;Critter;Borean Marmot;inv_pet_prairiedog;8.5;8;9;1481 ;260 ;293 
639 ;5 ;Critter;Borean Marmot;inv_pet_prairiedog;8;7.5;10.5;1400 ;244 ;341 
639 ;10 ;Critter;Borean Marmot;inv_pet_prairiedog;8.4;8.4;8.9;1465 ;273 ;289 
639 ;11 ;Critter;Borean Marmot;inv_pet_prairiedog;8.4;7.9;9.4;1465 ;257 ;305 
639 ;12 ;Critter;Borean Marmot;inv_pet_prairiedog;8.9;7.9;8.9;1546 ;257 ;289 
639 ;13 ;Critter;Borean Marmot;inv_pet_prairiedog;8.5;8;9;1481 ;260 ;293 
639 ;15 ;Critter;Borean Marmot;inv_pet_prairiedog;8;7.5;10.5;1400 ;244 ;341 
639 ;20 ;Critter;Borean Marmot;inv_pet_prairiedog;8.4;8.4;8.9;1465 ;273 ;289 
639 ;21 ;Critter;Borean Marmot;inv_pet_prairiedog;8.4;7.9;9.4;1465 ;257 ;305 
639 ;22 ;Critter;Borean Marmot;inv_pet_prairiedog;8.9;7.9;8.9;1546 ;257 ;289 
640 ;3 ;Critter;Snowshoe Hare;inv_misc_rabbit;8.5;7.5;9.5;1481 ;244 ;309 
640 ;5 ;Critter;Snowshoe Hare;inv_misc_rabbit;8;7;11;1400 ;228 ;358 
640 ;7 ;Critter;Snowshoe Hare;inv_misc_rabbit;8.9;7.9;9;1546 ;257 ;293 
640 ;9 ;Critter;Snowshoe Hare;inv_misc_rabbit;8.9;7;9.9;1546 ;228 ;322 
640 ;11 ;Critter;Snowshoe Hare;inv_misc_rabbit;8.4;7.4;9.9;1465 ;241 ;322 
640 ;12 ;Critter;Snowshoe Hare;inv_misc_rabbit;8.9;7.4;9.4;1546 ;241 ;306 
640 ;13 ;Critter;Snowshoe Hare;inv_misc_rabbit;8.5;7.5;9.5;1481 ;244 ;309 
640 ;17 ;Critter;Snowshoe Hare;inv_misc_rabbit;8.9;7.9;9;1546 ;257 ;293 
640 ;19 ;Critter;Snowshoe Hare;inv_misc_rabbit;8.9;7;9.9;1546 ;228 ;322 
640 ;21 ;Critter;Snowshoe Hare;inv_misc_rabbit;8.4;7.4;9.9;1465 ;241 ;322 
640 ;22 ;Critter;Snowshoe Hare;inv_misc_rabbit;8.9;7.4;9.4;1546 ;241 ;306 
641 ;3 ;Critter;Arctic Hare;inv_misc_rabbit;8.5;7.5;9.5;1481 ;244 ;309 
641 ;5 ;Critter;Arctic Hare;inv_misc_rabbit;8;7;11;1400 ;228 ;358 
641 ;7 ;Critter;Arctic Hare;inv_misc_rabbit;8.9;7.9;9;1546 ;257 ;293 
641 ;9 ;Critter;Arctic Hare;inv_misc_rabbit;8.9;7;9.9;1546 ;228 ;322 
641 ;11 ;Critter;Arctic Hare;inv_misc_rabbit;8.4;7.4;9.9;1465 ;241 ;322 
641 ;12 ;Critter;Arctic Hare;inv_misc_rabbit;8.9;7.4;9.4;1546 ;241 ;306 
641 ;13 ;Critter;Arctic Hare;inv_misc_rabbit;8.5;7.5;9.5;1481 ;244 ;309 
641 ;17 ;Critter;Arctic Hare;inv_misc_rabbit;8.9;7.9;9;1546 ;257 ;293 
641 ;19 ;Critter;Arctic Hare;inv_misc_rabbit;8.9;7;9.9;1546 ;228 ;322 
641 ;21 ;Critter;Arctic Hare;inv_misc_rabbit;8.4;7.4;9.9;1465 ;241 ;322 
641 ;22 ;Critter;Arctic Hare;inv_misc_rabbit;8.9;7.4;9.4;1546 ;241 ;306 
644 ;3 ;Critter;Fjord Rat;inv_misc_monstertail_03;8.5;8;9;1481 ;260 ;293 
644 ;5 ;Critter;Fjord Rat;inv_misc_monstertail_03;8;7.5;10.5;1400 ;244 ;341 
644 ;10 ;Critter;Fjord Rat;inv_misc_monstertail_03;8.4;8.4;8.9;1465 ;273 ;289 
644 ;11 ;Critter;Fjord Rat;inv_misc_monstertail_03;8.4;7.9;9.4;1465 ;257 ;305 
644 ;12 ;Critter;Fjord Rat;inv_misc_monstertail_03;8.9;7.9;8.9;1546 ;257 ;289 
644 ;13 ;Critter;Fjord Rat;inv_misc_monstertail_03;8.5;8;9;1481 ;260 ;293 
644 ;15 ;Critter;Fjord Rat;inv_misc_monstertail_03;8;7.5;10.5;1400 ;244 ;341 
644 ;20 ;Critter;Fjord Rat;inv_misc_monstertail_03;8.4;8.4;8.9;1465 ;273 ;289 
644 ;21 ;Critter;Fjord Rat;inv_misc_monstertail_03;8.4;7.9;9.4;1465 ;257 ;305 
644 ;22 ;Critter;Fjord Rat;inv_misc_monstertail_03;8.9;7.9;8.9;1546 ;257 ;289 
645 ;3 ;Flying;Highlands Turkey;inv_thanksgiving_turkey;8.5;8.5;8.5;1481 ;276 ;276 
645 ;8 ;Flying;Highlands Turkey;inv_thanksgiving_turkey;8;8.9;8.9;1400 ;289 ;289 
645 ;9 ;Flying;Highlands Turkey;inv_thanksgiving_turkey;8.9;8;8.9;1546 ;260 ;289 
645 ;13 ;Flying;Highlands Turkey;inv_thanksgiving_turkey;8.5;8.5;8.5;1481 ;276 ;276 
645 ;18 ;Flying;Highlands Turkey;inv_thanksgiving_turkey;8;8.9;8.9;1400 ;289 ;289 
645 ;19 ;Flying;Highlands Turkey;inv_thanksgiving_turkey;8.9;8;8.9;1546 ;260 ;289 
646 ;13 ;Flying;Chicken;inv_thanksgiving_turkey;8.5;8.5;8.5;1481 ;276 ;276 
646 ;15 ;Flying;Chicken;inv_thanksgiving_turkey;8;8;10;1400 ;260 ;325 
646 ;21 ;Flying;Chicken;inv_thanksgiving_turkey;8.4;8.4;8.9;1465 ;273 ;289 
646 ;22 ;Flying;Chicken;inv_thanksgiving_turkey;8.9;8.4;8.4;1546 ;273 ;273 
647 ;3 ;Critter;Grizzly Squirrel;inv_misc_monstertail_01;8.5;8.5;8.5;1481 ;276 ;276 
647 ;5 ;Critter;Grizzly Squirrel;inv_misc_monstertail_01;8;8;10;1400 ;260 ;325 
